"","X.1","X","gbifID","kingdom","phylum","class","order","family","genus","species","taxonRank","stateProvince","countryCode","occurrenceStatus","day","month","year","geometry","raster_label"
"1867",25773,2525810,3873550382,"Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Eupithecia","Eupithecia unicolor","SPECIES","Washington","US","PRESENT",1,9,2020,c(547237.095739814, 5283021.15795545),"Tree Canopy"
"1868",25776,2526073,4076237485,"Animalia","Arthropoda","Insecta","Lepidoptera","Oecophoridae","Endrosis","Endrosis sarcitrella","SPECIES","Washington","US","PRESENT",19,5,2021,c(547215.983024736, 5283024.65424046),"Grass/Shrub"
"1869",25780,2526243,3858204767,"Animalia","Arthropoda","Insecta","Lepidoptera","Autostichidae","Oegoconia","Oegoconia quadripuncta","SPECIES","Washington","US","PRESENT",21,7,2021,c(547225.953566468, 5283016.51039279),"Building"
"1870",25789,2527006,3915359132,"Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Pyrrharctia","Pyrrharctia isabella","SPECIES","Washington","US","PRESENT",24,9,2022,c(545501.983574507, 5264195.65424081),"Tree Canopy"
"1871",25799,2527921,3058717930,"Animalia","Arthropoda","Insecta","Lepidoptera","Alucitidae","Alucita","Alucita montana","SPECIES","Washington","US","PRESENT",26,2,2021,c(547225.322636334, 5283020.28425405),"Building"
"1872",25837,2531069,3860055952,"Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Papilio","Papilio rutulus","SPECIES","Washington","US","PRESENT",24,6,2022,c(553077.105111819, 5278336.87261188),"Tree Canopy"
"1873",25868,2533814,3415372000,"Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Aglossa","Aglossa pinguinalis","SPECIES","Washington","US","PRESENT",11,6,2021,c(558359.273017086, 5281139.50221195),"Unclassified"
"1874",25878,2534457,4855018695,"Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Ochlodes","Ochlodes sylvanoides","SPECIES","Washington","US","PRESENT",18,8,2023,c(544661.990500691, 5282344.81588047),"Tree Canopy"
"1875",25901,2537114,3985952434,"Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Pyrrharctia","Pyrrharctia isabella","SPECIES","Washington","US","PRESENT",22,10,2022,c(544009.511331081, 5278852.4305314),"Tree Canopy"
"1876",25905,2537867,3333539389,"Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pieris","Pieris rapae","SPECIES","Washington","US","PRESENT",28,7,2021,c(545584.69574426, 5267573.94068945),"Building"
"1877",25912,2538871,4138726810,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Vanessa","Vanessa cardui","SPECIES","Washington","US","PRESENT",26,6,2023,c(555521.859355996, 5281262.43853676),"Grass/Shrub"
"1878",25923,2539662,4133668471,"Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Papilio","Papilio rutulus","SPECIES","Washington","US","PRESENT",1,6,2023,c(545657.71849678, 5264380.03193518),"Tree Canopy"
"1879",25929,2540797,4165404455,"Animalia","Arthropoda","Insecta","Lepidoptera","Pterophoridae","Emmelina","Emmelina monodactyla","SPECIES","Washington","US","PRESENT",15,8,2022,c(552890.760709369, 5280537.56931512),"Building"
"1880",25936,2541279,3456662918,"Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Triphosa","Triphosa haesitata","SPECIES","Washington","US","PRESENT",21,7,2021,c(547226.024079326, 5283017.06669927),"Building"
"1881",25987,2545745,3902111533,"Animalia","Arthropoda","Insecta","Lepidoptera","Alucitidae","Alucita","Alucita montana","SPECIES","Washington","US","PRESENT",3,8,2020,c(547236.469263096, 5283015.15094161),"Tree Canopy"
"1882",25991,2546868,4404996641,"Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Eudonia","Eudonia spenceri","SPECIES","Washington","US","PRESENT",25,6,2023,c(547227.305951712, 5283025.52426497),"Building"
"1883",25995,2547262,4130018465,"Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Papilio","Papilio rutulus","SPECIES","Washington","US","PRESENT",5,6,2023,c(551308.39359423, 5282931.52149928),"Grass/Shrub"
"1884",25998,2547987,4054783360,"Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Aglossa","Aglossa pinguinalis","SPECIES","Washington","US","PRESENT",23,6,2021,c(547237.840601831, 5283021.83088964),"Tree Canopy"
"1885",26021,2550379,4006761791,"Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Pyrrharctia","Pyrrharctia isabella","SPECIES","Washington","US","PRESENT",15,11,2022,c(553266.133065348, 5278187.77200526),"Road"
"1886",26057,2554031,4096428484,"Animalia","Arthropoda","Insecta","Lepidoptera","Autostichidae","Oegoconia","Oegoconia quadripuncta","SPECIES","Washington","US","PRESENT",7,7,2022,c(547229.709561224, 5283025.21035677),"Building"
"1887",26068,2555423,3044568475,"Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Mesoleuca","Mesoleuca gratulata","SPECIES","Washington","US","PRESENT",8,4,2020,c(543869.442168636, 5278030.01159557),"Tree Canopy"
"1888",26077,2557147,4405015663,"Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pieris","Pieris rapae","SPECIES","Washington","US","PRESENT",19,8,2023,c(555682.869258328, 5281300.65720281),"Grass/Shrub"
"1889",26081,2557482,4405031450,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Noctua","Noctua pronuba","SPECIES","Washington","US","PRESENT",21,6,2023,c(555599.679501273, 5285600.78572355),"Unclassified"
"1890",26113,2560158,2634558420,"Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pieris","Pieris rapae","SPECIES","Washington","US","PRESENT",24,5,2020,c(546973.837873401, 5282822.07247667),"Grass/Shrub"
"1891",26133,2561895,4138037914,"Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Tyria","Tyria jacobaeae","SPECIES","Washington","US","PRESENT",19,5,2023,c(553193.829325935, 5278202.56033177),"Grass/Shrub"
"1892",26154,2564200,4413383766,"Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Biston","Biston betularia","SPECIES","Washington","US","PRESENT",22,8,2023,c(543910.354963805, 5279315.82346982),"Grass/Shrub"
"1893",26219,2570354,2823233464,"Animalia","Arthropoda","Insecta","Lepidoptera","Autostichidae","Oegoconia","Oegoconia quadripuncta","SPECIES","Washington","US","PRESENT",21,7,2020,c(547231.954986002, 5283025.89548439),"Tree Canopy"
"1894",26221,2570389,3892568320,"Animalia","Arthropoda","Insecta","Lepidoptera","Plutellidae","Plutella","Plutella xylostella","SPECIES","Washington","US","PRESENT",6,8,2020,c(547236.335521941, 5283022.37439057),"Tree Canopy"
"1895",26226,2571024,4129829962,"Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Lophocampa","Lophocampa argentata","SPECIES","Washington","US","PRESENT",1,6,2023,c(549147.417012866, 5279250.11125279),"Building"
"1896",26229,2571123,4171856259,"Animalia","Arthropoda","Insecta","Lepidoptera","Sesiidae","Sesia","Sesia tibiale","SPECIES","Washington","US","PRESENT",27,7,2023,c(555875.853526513, 5286814.9708087),"Unclassified"
"1897",26250,2572594,4075600500,"Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","Ephestiodes","Ephestiodes gilvescentella","SPECIES","Washington","US","PRESENT",25,7,2021,c(547229.783686204, 5283025.32210583),"Building"
"1898",26282,2576486,4102644447,"Animalia","Arthropoda","Insecta","Lepidoptera","Tortricidae","Clepsis","Clepsis consimilana","SPECIES","Washington","US","PRESENT",24,7,2022,c(547241.113788396, 5283016.07786513),"Building"
"1899",26283,2576536,3889005855,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Limenitis","Limenitis lorquini","SPECIES","Washington","US","PRESENT",2,8,2022,c(547033.689638497, 5284410.39903933),"Tree Canopy"
"1900",26287,2576690,3923326159,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Vanessa","Vanessa atalanta","SPECIES","Washington","US","PRESENT",30,9,2022,c(553050.559631239, 5275314.8675734),"Tree Canopy"
"1901",26320,2580373,2826505382,"Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pieris","Pieris rapae","SPECIES","Washington","US","PRESENT",27,7,2020,c(547132.571198763, 5283900.3693788),"Road"
"1902",26336,2581429,4096539488,"Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Eupithecia","Eupithecia unicolor","SPECIES","Washington","US","PRESENT",2,7,2022,c(547234.375757176, 5283023.46993015),"Tree Canopy"
"1903",26365,2584529,3090821820,"Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pieris","Pieris rapae","SPECIES","Washington","US","PRESENT",29,3,2020,c(545306.421845471, 5277344.47130368),"Tree Canopy"
"1904",26374,2585171,3988434726,"Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Ochlodes","Ochlodes sylvanoides","SPECIES","Washington","US","PRESENT",18,9,2022,c(544639.351866224, 5282302.62885696),"Barren"
"1905",26397,2587053,3859015571,"Animalia","Arthropoda","Insecta","Lepidoptera","Autostichidae","Oegoconia","Oegoconia quadripuncta","SPECIES","Washington","US","PRESENT",20,8,2020,c(547237.628163505, 5283020.27310911),"Tree Canopy"
"1906",26398,2587062,2860181748,"Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Ochlodes","Ochlodes sylvanoides","SPECIES","Washington","US","PRESENT",28,8,2020,c(549931.144172374, 5281259.76363567),"Tree Canopy"
"1907",26414,2588441,4134057517,"Animalia","Arthropoda","Insecta","Lepidoptera","Plutellidae","Plutella","Plutella xylostella","SPECIES","Washington","US","PRESENT",11,6,2023,c(547158.248782044, 5283232.25212872),"Road"
"1908",26426,2589056,3307301602,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Limenitis","Limenitis lorquini","SPECIES","Washington","US","PRESENT",10,6,2021,c(555796.371763085, 5281025.31753977),"Tree Canopy"
"1909",26428,2589135,4416913379,"Animalia","Arthropoda","Insecta","Lepidoptera","Nepticulidae","Stigmella","Stigmella microtheriella","SPECIES","Washington","US","PRESENT",31,7,2021,c(555825.930794961, 5273027.59252948),"Unclassified"
"1910",26436,2590399,3399074662,"Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Tyria","Tyria jacobaeae","SPECIES","Washington","US","PRESENT",5,7,2021,c(549142.604478938, 5284471.87023179),"Road"
"1911",26464,2593349,3985714857,"Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Hypena","Hypena californica","SPECIES","Washington","US","PRESENT",7,10,2022,c(547222.609882165, 5283021.70711929),"Tree Canopy"
"1912",26499,2596985,4165346361,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Autographa","Autographa californica","SPECIES","Washington","US","PRESENT",13,8,2022,c(557857.305103365, 5261326.03313195),"Unclassified"
"1913",26501,2597118,4091684496,"Animalia","Arthropoda","Insecta","Lepidoptera","Pterophoridae","Emmelina","Emmelina monodactyla","SPECIES","Washington","US","PRESENT",21,2,2023,c(550487.369764489, 5276588.39247148),"Building"
"1914",26502,2597130,4075832745,"Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Pyrrharctia","Pyrrharctia isabella","SPECIES","Washington","US","PRESENT",19,3,2023,c(556108.320560339, 5280660.41537841),"Parking Lot"
"1915",26532,2600190,4165927404,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Vanessa","Vanessa atalanta","SPECIES","Washington","US","PRESENT",23,7,2023,c(553018.343166114, 5276625.44425275),"Road"
"1916",26534,2600361,4599851461,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Noctua","Noctua pronuba","SPECIES","Washington","US","PRESENT",25,2,2024,c(551593.79476774, 5278306.41887201),"Road"
"1917",26549,2601762,3747297382,"Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Pyrausta","Pyrausta californicalis","SPECIES","Washington","US","PRESENT",19,7,2020,c(551991.348188367, 5282279.37185533),"Tree Canopy"
"1918",26577,2603821,4138694391,"Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","Papilio","Papilio rutulus","SPECIES","Washington","US","PRESENT",22,6,2023,c(550686.431909263, 5277390.71087815),"Tree Canopy"
"1919",26585,2604248,2826536328,"Animalia","Arthropoda","Insecta","Lepidoptera","Alucitidae","Alucita","Alucita montana","SPECIES","Washington","US","PRESENT",26,7,2020,c(547236.413259941, 5283022.04158226),"Tree Canopy"
"1920",26603,2605851,3858165949,"Animalia","Arthropoda","Insecta","Lepidoptera","Pterophoridae","Emmelina","Emmelina monodactyla","SPECIES","Washington","US","PRESENT",1,4,2022,c(547229.335323711, 5283025.09616891),"Building"
"1921",26621,2607888,4129857520,"Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pieris","Pieris rapae","SPECIES","Washington","US","PRESENT",29,5,2023,c(547997.748873505, 5283370.50062927),"Building"
"1922",26627,2608624,3985681837,"Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Drepanulatrix","Drepanulatrix monicaria","SPECIES","Washington","US","PRESENT",24,9,2022,c(554718.551103159, 5279957.38715264),"Tree Canopy"
"1923",26632,2609042,2823108951,"Animalia","Arthropoda","Insecta","Lepidoptera","Plutellidae","Plutella","Plutella xylostella","SPECIES","Washington","US","PRESENT",19,7,2020,c(553915.234358168, 5282654.79497639),"Tree Canopy"
"1924",26633,2609156,3399120498,"Animalia","Arthropoda","Insecta","Lepidoptera","Saturniidae","Antheraea","Antheraea polyphemus","SPECIES","Washington","US","PRESENT",7,9,2020,c(554206.043168199, 5282410.30484007),"Road"
"1925",26645,2610610,4162419229,"Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Lophocampa","Lophocampa roseata","SPECIES","Washington","US","PRESENT",16,7,2023,c(543995.530245049, 5264792.18482382),"Unclassified"
"1926",26681,2613654,4063117372,"Animalia","Arthropoda","Insecta","Lepidoptera","Crambidae","Eudonia","Eudonia spenceri","SPECIES","Washington","US","PRESENT",4,6,2021,c(547236.643764146, 5283021.37657543),"Tree Canopy"
"1927",26685,2614148,3902126577,"Animalia","Arthropoda","Insecta","Lepidoptera","Autostichidae","Oegoconia","Oegoconia quadripuncta","SPECIES","Washington","US","PRESENT",23,7,2020,c(547225.254832644, 5283019.39452948),"Building"
"1928",26689,2614750,3747013440,"Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Synaxis","Synaxis jubararia","SPECIES","Washington","US","PRESENT",17,9,2021,c(545625.769154949, 5269085.70397272),"Tree Canopy"
"1929",26724,2618724,4407151540,"Animalia","Arthropoda","Insecta","Lepidoptera","Pterophoridae","Emmelina","Emmelina monodactyla","SPECIES","Washington","US","PRESENT",7,4,2023,c(552547.36876569, 5283928.92157547),"Tree Canopy"
"1930",26726,2618781,3961456320,"Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Pyrrharctia","Pyrrharctia isabella","SPECIES","Washington","US","PRESENT",29,10,2022,c(552807.819692565, 5275793.48445897),"Road"
"1931",26756,2620845,4014829577,"Animalia","Arthropoda","Insecta","Lepidoptera","Pterophoridae","Emmelina","Emmelina monodactyla","SPECIES","Washington","US","PRESENT",13,8,2022,c(551379.933750273, 5280073.99136637),"Road"
"1932",26765,2621108,3888756062,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Limenitis","Limenitis lorquini","SPECIES","Washington","US","PRESENT",6,8,2022,c(545508.321897448, 5264203.37243318),"Tree Canopy"
"1933",26769,2621575,3873673418,"Animalia","Arthropoda","Insecta","Lepidoptera","Oecophoridae","Hofmannophila","Hofmannophila pseudospretella","SPECIES","Washington","US","PRESENT",22,8,2020,c(547224.801051191, 5283019.83542911),"Building"
"1934",26780,2622713,3118287722,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Nymphalis","Nymphalis antiopa","SPECIES","Washington","US","PRESENT",14,5,2021,c(555796.371763085, 5281025.31753977),"Tree Canopy"
"1935",26798,2624066,3902758568,"Animalia","Arthropoda","Insecta","Lepidoptera","Alucitidae","Alucita","Alucita montana","SPECIES","Washington","US","PRESENT",4,8,2020,c(547236.874268405, 5283020.71156861),"Tree Canopy"
"1936",26805,2624888,3902021554,"Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Hypena","Hypena bijugalis","SPECIES","Washington","US","PRESENT",14,7,2020,c(553906.025846919, 5282652.48659733),"Tree Canopy"
"1937",26824,2626509,4465376212,"Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Neoalcis","Neoalcis californiaria","SPECIES","Washington","US","PRESENT",28,9,2023,c(551704.230875635, 5272773.40458898),"Building"
"1938",26844,2628743,2862611422,"Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Nepytia","Nepytia phantasmaria","SPECIES","Washington","US","PRESENT",9,9,2020,c(551983.812064905, 5282274.52509804),"Tree Canopy"
"1939",26849,2629083,3455821420,"Animalia","Arthropoda","Insecta","Lepidoptera","Erebidae","Pyrrharctia","Pyrrharctia isabella","SPECIES","Washington","US","PRESENT",16,10,2021,c(552409.268527198, 5279839.09328736),"Tree Canopy"
"1940",26856,2629668,4405498603,"Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Ochlodes","Ochlodes sylvanoides","SPECIES","Washington","US","PRESENT",26,8,2023,c(550177.447651216, 5280811.1817385),"Tree Canopy"
"1941",26877,2631286,2963759447,"Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Neoalcis","Neoalcis californiaria","SPECIES","Washington","US","PRESENT",10,9,2020,c(547236.805563203, 5283019.93298326),"Tree Canopy"
"1942",26879,2631495,3335519481,"Animalia","Arthropoda","Insecta","Lepidoptera","Pieridae","Pieris","Pieris rapae","SPECIES","Washington","US","PRESENT",4,8,2021,c(551877.011861803, 5274279.75033343),"Building"
"1943",26881,2631642,3747226708,"Animalia","Arthropoda","Insecta","Lepidoptera","Hesperiidae","Ochlodes","Ochlodes sylvanoides","SPECIES","Washington","US","PRESENT",12,9,2021,c(553190.547723234, 5278323.34784084),"Grass/Shrub"
"1944",26882,2631787,4028755969,"Animalia","Arthropoda","Insecta","Lepidoptera","Oecophoridae","Hofmannophila","Hofmannophila pseudospretella","SPECIES","Washington","US","PRESENT",28,7,2022,c(547230.985942628, 5283025.10958243),"Grass/Shrub"
"1945",26883,2631816,3892614808,"Animalia","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Limenitis","Limenitis lorquini","SPECIES","Washington","US","PRESENT",12,8,2022,c(555620.352214612, 5281229.36816016),"Road"
"1946",26888,2632185,4416740603,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Phlogophora","Phlogophora periculosa","SPECIES","Washington","US","PRESENT",28,8,2023,c(554409.554569996, 5279626.93495817),"Tree Canopy"
"1947",26890,2632322,4607184017,"Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Noctua","Noctua pronuba","SPECIES","Washington","US","PRESENT",7,4,2024,c(554066.474706503, 5282352.54155073),"Tree Canopy"
"1948",26891,2632378,2609123035,"Animalia","Arthropoda","Insecta","Lepidoptera","Lycaenidae","Celastrina","Celastrina ladon","SPECIES","Washington","US","PRESENT",20,4,2020,c(547693.17941658, 5283757.78536799),"Tree Canopy"
"1949",26900,2633119,2823123893,"Animalia","Arthropoda","Insecta","Lepidoptera","Oecophoridae","Polix","Polix coloradella","SPECIES","Washington","US","PRESENT",18,7,2020,c(547236.297640348, 5283036.26742125),"Tree Canopy"
"1950",26931,2635841,4028603443,"Animalia","Arthropoda","Insecta","Lepidoptera","Alucitidae","Alucita","Alucita montana","SPECIES","Washington","US","PRESENT",19,7,2021,c(547237.169864707, 5283021.26970461),"Tree Canopy"
